"에너지원별(1)",에너지원별(2),에너지원별(3),에너지원별(4),2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022
"에너지원별(1)",에너지원별(2),에너지원별(3),에너지원별(4),전국,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,전국,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,전국,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,전국,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,전국,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주
"① 재생에너지",바이오 (MWh),폐목재,자가용,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"① 재생에너지",바이오 (MWh),흑액,소계,256667,-,-,-,-,-,-,256667,-,-,-,-,-,-,-,-,-,-,277640,-,-,-,-,-,-,277640,-,-,-,-,-,-,-,-,-,-,240950,-,-,-,-,-,-,240950,-,-,-,-,-,-,-,-,-,-,261970,-,-,-,-,-,-,261970,-,-,-,-,-,-,-,-,-,-,234792.45,-,-,-,-,-,-,234792.45,-,-,-,-,-,-,-,-,-,-
"① 재생에너지",바이오 (MWh),흑액,자가용,256667,-,-,-,-,-,-,256667,-,-,-,-,-,-,-,-,-,-,277640,-,-,-,-,-,-,277640,-,-,-,-,-,-,-,-,-,-,240950,-,-,-,-,-,-,240950,-,-,-,-,-,-,-,-,-,-,261970,-,-,-,-,-,-,261970,-,-,-,-,-,-,-,-,-,-,234792.45,-,-,-,-,-,-,234792.45,-,-,-,-,-,-,-,-,-,-
"① 재생에너지",바이오 (MWh),하수슬러지 고형연료,소계,405314,-,-,-,-,-,-,-,-,-,-,-,286936,-,-,2531,115847,-,338143,-,-,-,-,-,-,-,-,-,-,-,328914,-,-,9229,-,-,410193,-,-,-,-,-,-,-,-,-,-,-,299073,-,-,22713,88408,-,406146,-,-,-,-,-,-,-,-,-,-,-,306950,-,-,14893,84303,-,73784.489,-,-,-,-,-,-,-,-,-,-,-,62372.535,-,-,11411.954,-,-
"① 재생에너지",바이오 (MWh),하수슬러지 고형연료,사업용,405314,-,-,-,-,-,-,-,-,-,-,-,286936,-,-,2531,115847,-,338143,-,-,-,-,-,-,-,-,-,-,-,328914,-,-,9229,-,-,410193,-,-,-,-,-,-,-,-,-,-,-,299073,-,-,22713,88408,-,406146,-,-,-,-,-,-,-,-,-,-,-,306950,-,-,14893,84303,-,73784.489,-,-,-,-,-,-,-,-,-,-,-,62372.535,-,-,11411.954,-,-
"① 재생에너지",바이오 (MWh),Bio-SRF,소계,1782965,-,-,-,16807,-,-,-,20496,198697,267747,-,904317,374157,77,-,668,-,2068895,-,-,-,24016,-,-,-,25036,261955,311180,-,1040052,389684,3232,-,13741,-,1983916,-,-,-,54639,-,-,-,25790,238056,233882,-,992262,407366,18277,-,10969,2675,1892499,-,-,-,26487,-,-,-,27461,263181,182924,-,939771,398904,13956,-,38332,1484,1892486.56672613,-,-,-,19945.141001,-,-,-,12460.199739045,347221.0082,203968.5827976661,-,889311.9733800001,331670.1356384163,26215.64976,-,53241.646656,8452.2295540021
"① 재생에너지",바이오 (MWh),Bio-SRF,사업용,1782965,-,-,-,16807,-,-,-,20496,198697,267747,-,904317,374157,77,-,668,-,2068895,-,-,-,24016,-,-,-,25036,261955,311180,-,1040052,389684,3232,-,13741,-,1983916,-,-,-,54639,-,-,-,25790,238056,233882,-,992262,407366,18277,-,10969,2675,1892499,-,-,-,26487,-,-,-,27461,263181,182924,-,939771,398904,13956,-,38332,1484,1720336.46150613,-,-,-,19945.141001,-,-,-,12460.199739045,347221.0082,203968.5827976661,-,717161.8681600001,331670.1356384163,26215.64976,-,53241.646656,8452.2295540021
"① 재생에너지",바이오 (MWh),Bio-SRF,자가용,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172150.10522,-,-,-,-,-,-,-,-,-,-,-,172150.10522,-,-,-,-,-
"① 재생에너지",바이오 (MWh),바이오중유,소계,1609999,-,-,1717,-,-,-,528201,-,3461,-,-,-,-,-,-,-,1076621,2295198,-,-,-,-,-,-,445915,-,-,-,-,-,-,-,-,-,1849283,1918119,-,-,-,-,-,-,558487,-,-,-,-,-,-,-,-,-,1359632,1832406,-,-,-,-,-,-,428017,-,-,-,-,-,-,-,-,-,1404388,1654179.4050283,-,-,-,-,-,-,55474.531,-,-,-,-,-,-,-,-,-,1598704.8740283
"① 재생에너지",바이오 (MWh),바이오중유,사업용,1609999,-,-,1717,-,-,-,528201,-,3461,-,-,-,-,-,-,-,1076621,2295198,-,-,-,-,-,-,445915,-,-,-,-,-,-,-,-,-,1849283,1918119,-,-,-,-,-,-,558487,-,-,-,-,-,-,-,-,-,1359632,1832406,-,-,-,-,-,-,428017,-,-,-,-,-,-,-,-,-,1404388,1654179.4050283,-,-,-,-,-,-,55474.531,-,-,-,-,-,-,-,-,-,1598704.8740283
"① 재생에너지",폐기물 (MWh),소계,소계,24355370,123975,138105,16782,70684,5980,4272,460724,14391,126626,72045,81177,5256864,58005,9952465,7926082,39559,7635,18449443,100105,102876,9994,25326,6499,1705,311359,12607,119354,60160,60240,3983081,37122,7073913,6494895,43842,6366,439137,45912,43458,5252,8470,5539,533,5330,5053,73072,24791,20610,17261,15911,61831,51907,17263,36946,470620,69477,39506,4996,9278,6438,2683,6193,4704,76112,22885,23435,13352,21301,61136,50388,15702,43033,413528.5709432577,69287.9767833143,28419.1911591422,3767.9894393886,8858.3260911798,6510.2371307719,3877.7771482317,4531.7337374524,4250.8717363713,64590.6653009039,14083.9003129342,35248.7662408511,11468.6598085721,17746.5590568835,77471.6099267739,28216.2540231972,15710.8663408451,19487.1867064443
"① 재생에너지",폐기물 (MWh),사업용,소계,10204921,80411,130924,-,69639,5980,-,11179,14391,24922,71584,60765,4906077,44428,2879779,1900636,4207,-,6937137,67880,98048,-,25326,6499,-,7568,12607,43956,58925,44080,3716830,26384,1595796,1223965,9272,-,337612,30884,41114,64,8024,5539,-,2284,5053,39576,24276,12374,16454,10446,61831,41695,3844,34154,359968,53392,37226,47,7172,6438,-,3037,4704,43240,22289,17686,12473,16350,51710,40631,3629,39945,349828.0695371194,57043.938268476,25503.3932756545,-,6709.2403275743,6510.2371307719,-,3282.5465675405,3883.6746239236,49736.046789549,14001.0115742327,32426.2163643522,10633.0489015173,17746.5590568835,77471.6099267739,22438.341147842,4914.1273702892,17528.0782117387
"① 재생에너지",폐기물 (MWh),자가용,소계,14150448,43564,7180,16782,1045,-,4272,449545,-,101703,461,20412,350787,13578,7072686,6025446,35352,7635,11512307,32225,4828,9994,-,-,1705,303791,-,75398,1235,16160,266251,10737,5478116,5270930,34570,6366,101525,15028,2344,5188,446,-,533,3046,-,33496,515,8236,806,5465,-,10211,13420,2792,110652,16085,2281,4949,2106,-,2683,3155,-,32873,597,5749,879,4950,9426,9758,12073,3088,63700.5014061384,12244.0385148383,2915.7978834876,3767.9894393886,2149.0857636055,-,3877.7771482317,1249.1871699119,367.1971124477,14854.6185113549,82.8887387015,2822.5498764989,835.6109070549,-,-,5777.9128753552,10796.7389705559,1959.1084947056
"① 재생에너지",폐기물 (MWh),폐가스,소계,23310983,-,-,-,-,-,-,439603,-,-,-,-,5237239,-,9765699,7868442,-,-,17574387,-,-,-,-,-,-,298505,-,-,-,-,3948758,-,6925284,6401840,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"① 재생에너지",폐기물 (MWh),폐가스,사업용,9445991,-,-,-,-,-,-,-,-,-,-,-,4886452,-,2693013,1866526,-,-,6281275,-,-,-,-,-,-,-,-,-,-,-,3682934,-,1447167,1151174,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"① 재생에너지",폐기물 (MWh),폐가스,자가용,13864992,-,-,-,-,-,-,439603,-,-,-,-,350787,-,7072686,6001916,-,-,11293112,-,-,-,-,-,-,298505,-,-,-,-,265825,-,5478116,5250666,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"① 재생에너지",폐기물 (MWh),산업폐기물,소계,158923,-,-,-,40141,5980,-,-,3562,14660,-,42262,16977,12166,4042,18754,380,-,157812,-,-,-,25326,6499,-,-,3000,33019,-,30918,20105,10857,3322,19103,5663,-,91821,-,-,-,8024,5539,-,-,3834,33329,-,13407,9675,8420,1544,6000,2049,-,108574,-,-,-,7184,6438,93,-,3696,36705,-,18418,9395,8114,10496,6314,1721,-,142399.91493539,-,-,-,8704.8804356104,6510.2371307719,115.8118439276,-,3598.9587975531,35808.5786831913,-,30180.4142107663,9058.8659802543,6874.8923640442,34372.9317353466,5563.3829032725,1610.9608506518,-
"① 재생에너지",폐기물 (MWh),산업폐기물,사업용,153954,-,-,-,40141,5980,-,-,3562,12894,-,39059,16977,12166,4042,18754,380,-,153549,-,-,-,25326,6499,-,-,3000,32025,-,27648,20105,10857,3322,19103,5663,-,90776,-,-,-,8024,5539,-,-,3834,33317,-,12374,9675,8420,1544,6000,2049,-,98312,-,-,-,7172,6438,-,-,3696,36705,-,17686,9395,8114,1070,6314,1721,-,139178.9726471862,-,-,-,6555.7946720048,6510.2371307719,-,-,3598.9587975531,35808.5786831913,-,29224.3695300957,9058.8659802543,6874.8923640442,34372.9317353466,5563.3829032725,1610.9608506518,-
"① 재생에너지",폐기물 (MWh),산업폐기물,자가용,4969,-,-,-,-,-,-,-,-,1766,-,3203,-,-,-,-,-,-,4263,-,-,-,-,-,-,-,-,994,-,3269,-,-,-,-,-,-,1045,-,-,-,-,-,-,-,-,12,-,1033,-,-,-,-,-,-,10263,-,-,-,12,-,93,-,-,-,-,732,-,-,9426,-,-,-,3220.9422882038,-,-,-,2149.0857636055,-,115.8118439276,-,-,-,-,956.0446806706,-,-,-,-,-,-
"① 재생에너지",폐기물 (MWh),생활폐기물,소계,381641,123975,7180,6607,1045,-,-,9942,-,111867,6310,17209,2648,13578,-,34466,39179,7635,307864,100105,4828,2125,-,-,-,5285,-,86299,6800,12890,2933,10737,-,31314,38180,6366,187677,45912,2344,1801,446,-,-,3046,-,39691,3449,7203,1957,5465,-,24203,15215,36946,222835,69477,2091,1852,2094,-,-,3155,-,39406,3091,5017,1955,13135,-,24549,13981,43033,173701.5610688887,69287.9767833143,2915.7978834876,3767.9894393886,153.4456555695,-,-,1249.1871699119,367.1971124477,28782.0866177127,2927.2134200481,3806.6485481861,1979.9172981129,10846.8588184573,-,14030.1501256144,14099.9054901934,19487.1867064443
"① 재생에너지",폐기물 (MWh),생활폐기물,사업용,115601,80411,-,-,-,-,-,-,-,11929,5849,-,2648,-,-,10936,3827,-,102506,67880,-,-,-,-,-,-,-,11895,5565,-,2506,-,-,11051,3609,-,91181,30884,-,64,-,-,-,-,-,6208,2934,-,1151,-,-,13992,1795,34154,128370,53392,-,47,-,-,-,-,-,6533,2494,-,1075,8185,-,14791,1908,39945,116983.9672552582,57043.938268476,-,-,153.4456555695,-,-,-,-,13927.4681063578,2844.3246813466,1940.1433523577,1144.3063910581,10846.8588184573,-,8252.2372502591,3303.1665196374,17528.0782117387
"① 재생에너지",폐기물 (MWh),생활폐기물,자가용,266040,43564,7180,6607,1045,-,-,9942,-,99937,461,17209,-,13578,-,23530,35352,7635,205358,32225,4828,2125,-,-,-,5285,-,74404,1235,12890,427,10737,-,20263,34570,6366,96496,15028,2344,1737,446,-,-,3046,-,33484,515,7203,806,5465,-,10211,13420,2792,94465,16085,2091,1805,2094,-,-,3155,-,32873,597,5017,879,4950,-,9758,12073,3088,56717.5938136304,12244.0385148383,2915.7978834876,3767.9894393886,-,-,-,1249.1871699119,367.1971124477,14854.6185113549,82.8887387015,1866.5051958283,835.6109070549,-,-,5777.9128753552,10796.7389705559,1959.1084947056
"① 재생에너지",폐기물 (MWh),SRF,소계,455951,-,130924,10175,-,-,4272,11179,10829,-,65735,3431,-,32262,182724,4420,-,-,392976,-,98048,7869,-,-,1705,7568,9607,36,53359,28,11284,15528,145307,42638,-,-,159639,-,41114,3451,-,-,533,2284,1219,52,21342,-,5629,2026,60286,21703,-,-,139211,-,37415,3144,-,-,2590,3037,1007,2,19794,-,2002,51,50640,19526,-,-,97427.0949389791,-,25503.3932756545,-,-,-,3761.9653043041,3282.5465675405,284.7158263705,-,11156.6868928861,1261.7034818987,429.8765302049,24.807874382,43098.6781914273,8622.7209943104,-,-
"① 재생에너지",폐기물 (MWh),SRF,사업용,441504,-,130924,-,-,-,-,11179,10829,-,65735,3431,-,32262,182724,4420,-,-,383403,-,98048,-,-,-,-,7568,9607,36,53359,28,11284,15528,145307,42638,-,-,155654,-,41114,-,-,-,-,2284,1219,52,21342,-,5629,2026,60286,21703,-,-,133286,-,37226,-,-,-,-,3037,1007,2,19794,-,2002,51,50640,19526,-,-,93665.1296346749,-,25503.3932756545,-,-,-,-,3282.5465675405,284.7158263705,-,11156.6868928861,1261.7034818987,429.8765302049,24.807874382,43098.6781914273,8622.7209943104,-,-
"① 재생에너지",폐기물 (MWh),SRF,자가용,14447,-,-,10175,-,-,4272,-,-,-,-,-,-,-,-,-,-,-,9573,-,-,7869,-,-,1705,-,-,-,-,-,-,-,-,-,-,-,3984,-,-,3451,-,-,533,-,-,-,-,-,-,-,-,-,-,-,5924,-,190,3144,-,-,2590,-,-,-,-,-,-,-,-,-,-,-,3761.9653043041,-,-,-,-,-,3761.9653043041,-,-,-,-,-,-,-,-,-,-,-
"① 재생에너지",폐기물 (MWh),시멘트킬른보조연료,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"① 재생에너지",폐기물 (MWh),시멘트킬른보조연료,자가용,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"① 재생에너지",폐기물 (MWh),정제연료유,소계,47871,-,-,-,29497,-,-,-,-,99,-,18275,-,-,-,-,-,-,16404,-,-,-,-,-,-,-,-,-,-,16404,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"① 재생에너지",폐기물 (MWh),정제연료유,사업용,47871,-,-,-,29497,-,-,-,-,99,-,18275,-,-,-,-,-,-,16404,-,-,-,-,-,-,-,-,-,-,16404,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"② 신에너지",연료전지 (MWh),소계,소계,1764948,320908,261462,41702,207787,2389,416,16691,15,708275,377,315,67203,4033,122117,10661,596,-,2306654,280596,248136,33590,562972,2550,25702,11773,50,793184,876,421,146269,4982,180385,12891,2277,-,3544354,341090,184330,7851,953427,3227,31727,13930,39734,1232451,49176,617,458230,8638,168067,32031,19637,191,4798120,438474,293478,14701,1497473,4557,37794,55559,43834,1453062,148294,54965,453170,11215,229324,36159,25672,390,5409625.032561147,334995.9924915854,327973.0787401038,14946.9808710837,1347242.934133302,64939.5818085808,84631.0611239912,216800.2883790755,40393.753149013,1545077.227646505,276080.7112314781,206224.0895794581,488720.4951668559,111198.2636053707,292191.2436438689,29233.0364521191,28593.249493229,383.0450455254
"② 신에너지",연료전지 (MWh),사업용,소계,1741801,316023,260749,40076,206838,-,-,14688,-,703971,205,-,66543,4004,121596,6971,138,-,2257401,275523,247325,31501,561841,-,2942,9746,-,787364,737,-,145220,4951,179760,8800,1693,-,3485608,335040,183222,5502,951857,-,7799,11747,39664,1223956,48906,-,456645,8008,166746,27846,18669,-,4727370,431255,291136,11864,1494508,272,12634,54141,43763,1442562,147679,54122,451192,9959,227154,31650,23479,-,5329683.53156,326913.742031,324707.619727,11544.26405,1342785.247416,60323.88901,59605.451483,215408.558047,40323.528224,1532633.05173,275215.667837,205221.788377,486304.119338,109439.448438,289704.64289,24164.073683,25388.439279,-
"② 신에너지",연료전지 (MWh),자가용,소계,23147,4885,713,1625,949,2389,416,2003,15,4304,172,315,660,30,522,3691,458,-,49254,5073,811,2089,1131,2550,22760,2027,50,5820,139,421,1049,31,625,4092,585,-,58746,6050,1107,2349,1570,3227,23928,2183,70,8495,270,617,1585,630,1321,4185,967,191,70750,7219,2342,2837,2965,4284,25160,1418,72,10500,615,843,1978,1256,2170,4509,2193,390,79941.5010011457,8082.2504605854,3265.4590131038,3402.7168210837,4457.6867173015,4615.6927985808,25025.6096409912,1391.7303320755,70.224925013,12444.1759165056,865.0433944781,1002.3012024581,2416.3758288559,1758.8151673707,2486.6007538689,5068.9627691191,3204.810214229,383.0450455254
"② 신에너지",IGCC (MWh),소계,소계,1702006,-,-,-,-,-,-,-,-,-,-,-,1702006,-,-,-,-,-,1031272,-,-,-,-,-,-,-,-,-,-,-,1031272,-,-,-,-,-,2377374,-,-,-,-,-,-,-,-,-,-,-,2377374,-,-,-,-,-,2190755,-,-,-,-,-,-,-,-,-,-,-,2190755,-,-,-,-,-,1964827.3,-,-,-,-,-,-,-,-,-,-,-,1964827.3,-,-,-,-,-
"② 신에너지",IGCC (MWh),사업용,소계,1702006,-,-,-,-,-,-,-,-,-,-,-,1702006,-,-,-,-,-,1031272,-,-,-,-,-,-,-,-,-,-,-,1031272,-,-,-,-,-,2377374,-,-,-,-,-,-,-,-,-,-,-,2377374,-,-,-,-,-,2190755,-,-,-,-,-,-,-,-,-,-,-,2190755,-,-,-,-,-,1964827.3,-,-,-,-,-,-,-,-,-,-,-,1964827.3,-,-,-,-,-
